0.0416667,0.0520833,0.03125,0.03125,0.0833333,0.0104167,0.0104167,0.0104167,0.0416667,0.0416667,0.0208333,0.0104167,0.0729167,0.104167,0.21875,0.104167,0.03125,0.0416667,0.03125,0.0104167
0.0425532,0.0638298,0.0851064,0.0212766,0.0212766,0.0638298,0.106383,0.0425532,0.0212766,0.0212766,0.0425532,0.0638298,0.0212766,0.0638298,0.0638298,0.0638298,0.0212766,0.12766,0.0212766,0.0212766
0.00585938,0.00390625,0.0136719,0.0722656,0.00195312,0.0390625,0.0722656,0.0234375,0.015625,0.0800781,0.0214844,0.546875,0.00976562,0.015625,0.0117188,0.00390625,0.0117188,0.0234375,0.0078125,0.0195312
0.0147059,0.0147059,0.0588235,0.0294118,0.0441176,0.0147059,0.0882353,0.0147059,0.0441176,0.0441176,0.0588235,0.0294118,0.0147059,0.0588235,0.0882353,0.0147059,0.161765,0.0147059,0.0882353,0.102941
0.0506329,0.0126582,0.0253165,0.139241,0.0506329,0.0126582,0.0126582,0.0886076,0.0506329,0.0253165,0.0632911,0.0253165,0.0379747,0.0253165,0.0253165,0.0632911,0.164557,0.0253165,0.0126582,0.0886076
0.0430108,0.0107527,0.0107527,0.0107527,0.0752688,0.0430108,0.0322581,0.0967742,0.0107527,0.16129,0.0322581,0.0107527,0.0537634,0.0322581,0.0107527,0.0215054,0.150538,0.0860215,0.0430108,0.0645161
0.639098,0.0075188,0.0075188,0.0263158,0.0150376,0.0075188,0.0037594,0.0037594,0.0112782,0.0601504,0.0225564,0.0075188,0.0225564,0.0075188,0.037594,0.0676692,0.018797,0.0225564,0.0075188,0.0037594
0.0224359,0.0224359,0.00320513,0.0320513,0.0352564,0.00320513,0.00320513,0.00641026,0.0192308,0.00961538,0.0128205,0.0384615,0.00961538,0.00641026,0.108974,0.0224359,0.298077,0.0384615,0.0288462,0.278846
0.0120482,0.150602,0.0240964,0.0060241,0.0301205,0.0180723,0.0481928,0.0301205,0.0240964,0.23494,0.0542169,0.0301205,0.0783133,0.0903614,0.0120482,0.0120482,0.0120482,0.0903614,0.0180723,0.0240964
0.016,0.008,0.024,0.016,0.024,0.008,0.144,0.016,0.016,0.176,0.048,0.088,0.064,0.04,0.088,0.024,0.032,0.008,0.136,0.024
0.0168067,0.0588235,0.0168067,0.00840336,0.0420168,0.0252101,0.0252101,0.0336134,0.0168067,0.10084,0.134454,0.12605,0.0336134,0.0168067,0.092437,0.0168067,0.092437,0.0756303,0.0168067,0.0504202
0.0428571,0.0571429,0.0428571,0.0428571,0.0571429,0.1,0.0142857,0.114286,0.0857143,0.0142857,0.0285714,0.0285714,0.0142857,0.0142857,0.114286,0.0857143,0.0142857,0.0285714,0.0714286,0.0285714
0.0363636,0.0363636,0.0181818,0.127273,0.109091,0.0181818,0.109091,0.0363636,0.0545455,0.0909091,0.0363636,0.0181818,0.0727273,0.0181818,0.0727273,0.0181818,0.0545455,0.0363636,0.0181818,0.0181818
0.0384615,0.0192308,0.0576923,0.0192308,0.0384615,0.0192308,0.0384615,0.0769231,0.0384615,0.0192308,0.0192308,0.0192308,0.192308,0.0576923,0.0769231,0.0192308,0.0192308,0.134615,0.0769231,0.0192308
0.0236686,0.0769231,0.00591716,0.0414201,0.0710059,0.0591716,0.0236686,0.00591716,0.0177515,0.0650888,0.00591716,0.0414201,0.0118343,0.0414201,0.0295858,0.0769231,0.0236686,0.0887574,0.0946746,0.195266
0.0609756,0.0853659,0.0731707,0.0609756,0.0609756,0.146341,0.0121951,0.0365854,0.0365854,0.146341,0.0243902,0.0121951,0.0121951,0.0243902,0.0121951,0.0121951,0.0487805,0.0487805,0.0487805,0.0365854
0.00961538,0.0192308,0.00961538,0.00961538,0.0961538,0.0480769,0.25,0.0192308,0.0192308,0.0673077,0.105769,0.0192308,0.00961538,0.00961538,0.0576923,0.00961538,0.0384615,0.00961538,0.182692,0.00961538
0.490385,0.025641,0.00961538,0.0128205,0.0801282,0.0192308,0.0128205,0.0673077,0.0160256,0.0416667,0.00320513,0.00641026,0.00641026,0.00320513,0.0288462,0.0416667,0.0480769,0.0160256,0.025641,0.0448718
0.0202703,0.00675676,0.0135135,0.027027,0.0472973,0.0743243,0.0135135,0.337838,0.00675676,0.0608108,0.0878378,0.0675676,0.00675676,0.0337838,0.00675676,0.0135135,0.0608108,0.00675676,0.0810811,0.027027
0.0217391,0.0217391,0.0326087,0.0652174,0.0326087,0.0217391,0.184783,0.0326087,0.0434783,0.0434783,0.119565,0.0326087,0.0217391,0.0326087,0.0652174,0.0434783,0.0326087,0.0978261,0.0326087,0.0217391
0.0149254,0.0149254,0.0149254,0.0149254,0.0298507,0.0149254,0.0298507,0.0298507,0.0597015,0.238806,0.0746269,0.0149254,0.0597015,0.0597015,0.0149254,0.0149254,0.0149254,0.223881,0.0149254,0.0447761
0.00900901,0.018018,0.036036,0.018018,0.027027,0.018018,0.027027,0.018018,0.171171,0.00900901,0.018018,0.468468,0.00900901,0.00900901,0.036036,0.036036,0.00900901,0.00900901,0.027027,0.027027
0.0535714,0.0892857,0.0535714,0.0178571,0.0357143,0.0535714,0.0178571,0.0535714,0.0178571,0.0178571,0.0357143,0.214286,0.0178571,0.0892857,0.0714286,0.0714286,0.0178571,0.0357143,0.0178571,0.0178571
0.00990099,0.00990099,0.019802,0.00990099,0.029703,0.108911,0.00990099,0.039604,0.019802,0.0594059,0.108911,0.0693069,0.029703,0.118812,0.0693069,0.00990099,0.00990099,0.019802,0.029703,0.217822
0.00520833,0.0104167,0.0260417,0.00520833,0.0677083,0.0364583,0.0416667,0.0625,0.0104167,0.0260417,0.0729167,0.00520833,0.0104167,0.0104167,0.03125,0.0104167,0.0416667,0.00520833,0.505208,0.015625
0.0183486,0.0275229,0.0275229,0.0550459,0.0917431,0.0275229,0.0183486,0.00917431,0.0550459,0.0366972,0.165138,0.0642202,0.0825688,0.0183486,0.00917431,0.00917431,0.0550459,0.0642202,0.12844,0.0366972
0.00966184,0.0386473,0.0241546,0.0144928,0.00966184,0.0144928,0.0144928,0.0193237,0.0241546,0.0869565,0.00483092,0.00483092,0.0483092,0.0483092,0.00966184,0.0241546,0.36715,0.057971,0.0144928,0.164251
0.0441176,0.0147059,0.0441176,0.0294118,0.117647,0.147059,0.0441176,0.0294118,0.0294118,0.0294118,0.117647,0.0294118,0.0147059,0.102941,0.0147059,0.0147059,0.0882353,0.0294118,0.0294118,0.0294118
0.82967,0.010989,0.00549451,0.00549451,0.0274725,0.00549451,0.00549451,0.00549451,0.00549451,0.00549451,0.0274725,0.010989,0.00549451,0.00549451,0.010989,0.00549451,0.010989,0.00549451,0.00549451,0.00549451
0.00892857,0.0267857,0.0357143,0.0892857,0.0892857,0.0178571,0.0357143,0.00892857,0.0178571,0.0267857,0.116071,0.00892857,0.0446429,0.0625,0.116071,0.0535714,0.107143,0.0625,0.0446429,0.0267857
0.00628931,0.0691824,0.0566038,0.100629,0.0125786,0.0251572,0.0691824,0.0377358,0.169811,0.0314465,0.0125786,0.081761,0.0251572,0.0880503,0.0691824,0.0251572,0.0691824,0.0188679,0.0251572,0.00628931
0.0403226,0.016129,0.016129,0.0483871,0.0241935,0.0725806,0.016129,0.0806452,0.112903,0.0645161,0.0322581,0.0241935,0.0403226,0.0241935,0.0483871,0.0403226,0.129032,0.016129,0.00806452,0.145161
0.0136054,0.0544218,0.047619,0.0272109,0.0272109,0.047619,0.0748299,0.0748299,0.0884354,0.0612245,0.122449,0.0136054,0.0544218,0.0136054,0.00680272,0.0340136,0.0204082,0.0612245,0.142857,0.0136054
0.0152672,0.0229008,0.00763359,0.00763359,0.0305344,0.198473,0.0381679,0.0305344,0.0763359,0.0152672,0.0152672,0.0839695,0.10687,0.00763359,0.0305344,0.0305344,0.114504,0.0839695,0.0381679,0.0458015
0.0119403,0.00597015,0.041791,0.0268657,0.00298507,0.0179104,0.0179104,0.0626866,0.128358,0.0835821,0.286567,0.00895522,0.0238806,0.0238806,0.0238806,0.0149254,0.0358209,0.0477612,0.0358209,0.0985075
0.0120482,0.0240964,0.144578,0.0722892,0.0481928,0.0120482,0.0240964,0.0361446,0.0240964,0.0722892,0.0722892,0.0240964,0.0240964,0.0963855,0.0843373,0.0481928,0.0722892,0.0240964,0.0240964,0.060241
0.0186916,0.0654206,0.102804,0.00934579,0.0560748,0.00934579,0.214953,0.0560748,0.00934579,0.102804,0.0186916,0.00934579,0.0280374,0.0560748,0.00934579,0.046729,0.11215,0.00934579,0.0560748,0.00934579
0.0326087,0.0434783,0.0108696,0.0543478,0.0652174,0.0108696,0.076087,0.0326087,0.0217391,0.0434783,0.0217391,0.0108696,0.0434783,0.0326087,0.0434783,0.0434783,0.119565,0.0217391,0.0326087,0.23913
0.644689,0.003663,0.00732601,0.010989,0.014652,0.010989,0.032967,0.029304,0.010989,0.018315,0.00732601,0.003663,0.003663,0.029304,0.010989,0.003663,0.0915751,0.003663,0.003663,0.0586081
0.0851064,0.0212766,0.0212766,0.0425532,0.0851064,0.0212766,0.0212766,0.0212766,0.0212766,0.12766,0.0638298,0.0212766,0.106383,0.106383,0.0212766,0.0851064,0.0212766,0.0212766,0.0425532,0.0425532
0.0103093,0.0618557,0.14433,0.0515464,0.0309278,0.0103093,0.0412371,0.0206186,0.0412371,0.0206186,0.0206186,0.0103093,0.0103093,0.0618557,0.185567,0.0515464,0.0309278,0.0309278,0.123711,0.0412371
0.00411523,0.0288066,0.00411523,0.0164609,0.00823045,0.0123457,0.00823045,0.0205761,0.00411523,0.0246914,0.0493827,0.0164609,0.0288066,0.00823045,0.0658436,0.00411523,0.00823045,0.604938,0.0164609,0.0658436
0.0194175,0.00970874,0.0194175,0.00970874,0.00970874,0.00970874,0.00970874,0.0679612,0.0873786,0.038835,0.0291262,0.0194175,0.00970874,0.00970874,0.0291262,0.00970874,0.126214,0.466019,0.00970874,0.00970874
0.101562,0.015625,0.0234375,0.0234375,0.046875,0.015625,0.0625,0.0859375,0.015625,0.046875,0.0546875,0.0234375,0.046875,0.015625,0.09375,0.046875,0.125,0.0546875,0.015625,0.0859375
0.015873,0.031746,0.174603,0.015873,0.031746,0.015873,0.015873,0.031746,0.031746,0.0793651,0.031746,0.015873,0.015873,0.015873,0.047619,0.031746,0.238095,0.0793651,0.031746,0.047619
0.0521739,0.0608696,0.00869565,0.0173913,0.0869565,0.0173913,0.0347826,0.00869565,0.00869565,0.00869565,0.00869565,0.026087,0.0173913,0.0173913,0.0173913,0.00869565,0.313043,0.0869565,0.0956522,0.104348
0.00952381,0.0190476,0.0190476,0.0190476,0.0190476,0.047619,0.0571429,0.0190476,0.0380952,0.00952381,0.0190476,0.00952381,0.114286,0.0190476,0.00952381,0.00952381,0.0380952,0.0571429,0.0571429,0.409524
0.025,0.0375,0.0375,0.1375,0.025,0.0125,0.0625,0.025,0.075,0.025,0.025,0.0375,0.0125,0.0125,0.075,0.1125,0.15,0.0125,0.075,0.025
0.53125,0.003125,0.01875,0.0375,0.021875,0.0125,0.034375,0.01875,0.003125,0.00625,0.115625,0.003125,0.009375,0.009375,0.01875,0.053125,0.01875,0.0375,0.040625,0.00625
0.0196078,0.0196078,0.0392157,0.0196078,0.00980392,0.245098,0.0980392,0.0196078,0.0784314,0.0196078,0.127451,0.0294118,0.00980392,0.0196078,0.0196078,0.0294118,0.0196078,0.0490196,0.0882353,0.0392157
0.02,0.02,0.04,0.06,0.08,0.02,0.1,0.12,0.04,0.04,0.06,0.04,0.02,0.06,0.02,0.06,0.02,0.12,0.02,0.04
0.0128205,0.115385,0.0641026,0.025641,0.025641,0.115385,0.0769231,0.0897436,0.025641,0.0512821,0.102564,0.025641,0.0384615,0.0897436,0.0128205,0.025641,0.025641,0.0128205,0.0512821,0.0128205
0.00662252,0.0596026,0.139073,0.00662252,0.0264901,0.00662252,0.0331126,0.0993377,0.013245,0.0198675,0.0331126,0.013245,0.0331126,0.0397351,0.0198675,0.0529801,0.0794702,0.198675,0.112583,0.00662252
0.0245399,0.00613497,0.00613497,0.0184049,0.0368098,0.0184049,0.0184049,0.00613497,0.141104,0.122699,0.0429448,0.0122699,0.0858896,0.0490798,0.0184049,0.0429448,0.00613497,0.0736196,0.251534,0.0184049
0.00588235,0.135294,0.188235,0.0764706,0.0470588,0.0235294,0.0294118,0.0117647,0.0117647,0.229412,0.0470588,0.0352941,0.0235294,0.00588235,0.0294118,0.0235294,0.0117647,0.0235294,0.00588235,0.0352941
0.021978,0.043956,0.0659341,0.0879121,0.131868,0.021978,0.197802,0.032967,0.021978,0.0549451,0.021978,0.021978,0.021978,0.010989,0.0549451,0.043956,0.032967,0.0549451,0.043956,0.010989
0.0408163,0.0204082,0.0408163,0.306122,0.0204082,0.0204082,0.0816327,0.0204082,0.0204082,0.0204082,0.0408163,0.0408163,0.0408163,0.0204082,0.0204082,0.0408163,0.0408163,0.0204082,0.0816327,0.0612245
0.0309278,0.0412371,0.0206186,0.0927835,0.0103093,0.0103093,0.0412371,0.0206186,0.0515464,0.103093,0.0206186,0.0412371,0.0309278,0.0309278,0.0103093,0.0309278,0.0103093,0.0309278,0.0515464,0.319588
0.0140845,0.0140845,0.028169,0.15493,0.126761,0.0140845,0.0422535,0.0140845,0.0704225,0.0140845,0.0140845,0.028169,0.0140845,0.0704225,0.056338,0.112676,0.0422535,0.0140845,0.084507,0.0704225
0.0126582,0.0632911,0.0506329,0.0379747,0.0506329,0.0759494,0.139241,0.0506329,0.0379747,0.0253165,0.0379747,0.0126582,0.0506329,0.0253165,0.0759494,0.0759494,0.0126582,0.0253165,0.126582,0.0126582
0.0363636,0.0181818,0.109091,0.127273,0.0545455,0.0545455,0.0181818,0.0181818,0.0181818,0.0363636,0.0363636,0.0181818,0.0363636,0.0363636,0.0545455,0.145455,0.109091,0.0181818,0.0363636,0.0181818
0.848315,0.00561798,0.011236,0.00561798,0.00561798,0.00561798,0.00561798,0.0224719,0.00561798,0.00561798,0.00561798,0.00561798,0.00561798,0.00561798,0.00561798,0.00561798,0.011236,0.0224719,0.00561798,0.00561798
0.00684932,0.0273973,0.00684932,0.00684932,0.0616438,0.0958904,0.109589,0.0273973,0.0205479,0.0479452,0.0205479,0.0342466,0.0273973,0.0205479,0.00684932,0.0821918,0.356164,0.0136986,0.0205479,0.00684932
0.031746,0.031746,0.269841,0.0634921,0.015873,0.0396825,0.015873,0.00793651,0.00793651,0.0238095,0.015873,0.031746,0.00793651,0.031746,0.0396825,0.0952381,0.0793651,0.0555556,0.00793651,0.126984
0.08,0.0133333,0.0533333,0.0933333,0.0133333,0.04,0.0266667,0.0533333,0.08,0.0666667,0.146667,0.04,0.0133333,0.0266667,0.0266667,0.0533333,0.0133333,0.0533333,0.08,0.0266667
0.00793651,0.0555556,0.0396825,0.0555556,0.031746,0.0555556,0.015873,0.015873,0.0238095,0.015873,0.015873,0.484127,0.015873,0.0396825,0.015873,0.0238095,0.00793651,0.015873,0.0555556,0.00793651
0.0220588,0.0588235,0.0294118,0.0147059,0.0367647,0.0147059,0.0367647,0.0147059,0.00735294,0.00735294,0.0514706,0.610294,0.00735294,0.0147059,0.00735294,0.00735294,0.00735294,0.00735294,0.0367647,0.00735294
0.0273973,0.0547945,0.0410959,0.0958904,0.0410959,0.0410959,0.0273973,0.0273973,0.109589,0.0273973,0.0273973,0.0273973,0.0547945,0.0684932,0.0136986,0.0273973,0.0273973,0.123288,0.0684932,0.0684932
0.0652174,0.0724638,0.0289855,0.0289855,0.0289855,0.0507246,0.00724638,0.00724638,0.0144928,0.123188,0.0362319,0.0942029,0.0144928,0.00724638,0.00724638,0.057971,0.00724638,0.0434783,0.289855,0.0144928
0.0231214,0.179191,0.0578035,0.0231214,0.0289017,0.0404624,0.0635838,0.0115607,0.00578035,0.0924855,0.0635838,0.16763,0.017341,0.0982659,0.017341,0.0231214,0.0462428,0.0115607,0.017341,0.0115607
0.00884956,0.0176991,0.0442478,0.0442478,0.0619469,0.0973451,0.106195,0.0442478,0.106195,0.0442478,0.0176991,0.00884956,0.0176991,0.0530973,0.0530973,0.00884956,0.0265487,0.106195,0.0884956,0.0442478
0.030303,0.0707071,0.0606061,0.010101,0.040404,0.0808081,0.010101,0.030303,0.010101,0.323232,0.010101,0.010101,0.010101,0.030303,0.010101,0.0707071,0.020202,0.020202,0.040404,0.111111
